Agency,Platform,Url,Date Sampled,Likes
NYCCFB,Twitter,http://twitter.com/NYCCFB,8/2/2012 0:00,862
MOPD,Twitter,http://twitter.com/nyc_mopd,8/2/2012 0:00,746
DOE,Twitter,http://twitter.com/TheFundforPS,8/2/2012 0:00,454
DFTA,Twitter,http://twitter.com/NYCaging,8/2/2012 0:00,751
energyNYC,Twitter,http://twitter.com/energy_nyc,8/2/2012 0:00,751
NYC Digital,Twitter,http://twitter.com/nycdigital,8/2/2012 0:00,2298
HRA,Twitter,http://twitter.com/nychra,8/2/2012 0:00,745
DPR,Twitter,http://www.twitter.com/Pearl_Squirrel,8/2/2012 0:00,287
LMEC,Twitter,http://twitter.com/nyclmew,8/2/2012 0:00,400
NYC & Co,Twitter,http://twitter.com/nycgoshop,8/2/2012 0:00,376
OEM,Twitter,http://twitter.com/NYCOEM,8/2/2012 0:00,9
DOE,Twitter,http://twitter.com/alumny,8/2/2012 0:00,173
City Store,Twitter,http://twitter.com/citystorenyc,8/2/2012 0:00,311
SBS,Twitter,https://twitter.com/NYCWorkforce1,8/2/2012 0:00,522
NYCDCAS,Twitter,http://twitter.com/NYCDCAS,8/2/2012 0:00,34
SBS,Tumblr,http://nycheighborhoods.tumblr.com,8/2/2012 0:00,
FDNY,Tumblr,http://fdny.tumblr.com/,8/2/2012 0:00,
Young Mens Initiative,Tumblr,http://nycyoungmen.tumblr.com ,8/2/2012 0:00,
OEM,Tumblr,http://oempublicprivate.tumblr.com/,8/2/2012 0:00,2
TLC,Tumblr,http://nyctlc.tumblr.com/,8/2/2012 0:00,
OMB,Tumblr,http://nycarra.tumblr.com,8/2/2012 0:00,3205
OEM,Tumblr,http://nyccitizencorpscouncil.tumblr.com/,8/2/2012 0:00,22
OEM,Tumblr,http://nyccert.tumblr.com/,8/2/2012 0:00,22
NYC Gov,Tumblr,nycgov.tumblr.com,8/2/2012 0:00,14337
NYC Digital,Tumblr,http://nycopendata.tumblr.com,8/2/2012 0:00,337
NYC Digital,Tumblr,madeinny.tumblr.com,8/2/2012 0:00,81
NYC & Co,Tumblr,nycgo.tumblr.com,8/2/2012 0:00,1061
HRA,Tumblr,http://nycdads.tumblr.com,8/2/2012 0:00,
EDC,Tumblr,http://nycedc.tumblr.com/,8/2/2012 0:00,18480
DOT,Tumblr,http://thedailypothole.tumblr.com ,8/2/2012 0:00,3668
DOH,Tumblr,http://mygooddognyc.tumblr.com/,8/2/2012 0:00,
DOH,Tumblr,http://nychealth.tumblr.com/,8/2/2012 0:00,54
DOB,Tumblr,http://nycbuildings.tumblr.com,8/2/2012 0:00,
Change By Us,Tumblr,http://nycchangebyus.tumblr.com/,8/2/2012 0:00,
NYC Digital,Tumblr,http://nycdigital.tumblr.com,8/2/2012 0:00,10993
OEM,SMS,,8/2/2012 0:00,44547
NYCHA,SMS,,8/2/2012 0:00,8300
DOE,SMS,877877,8/2/2012 0:00,1253
DRIS,Pinterest,http://pinterest.com/recordsnyc,8/2/2012 0:00,
FDNY,Pinterest,http://pinterest.com/fdnyhome/,8/2/2012 0:00,36
DOH,Pinterest,http://pinterest.com/nychealth,8/2/2012 0:00,2
nycgov,Pinterest,http://pinterest.com/nycgov,8/2/2012 0:00,
,nyc.gov,2800000,8/2/2012 0:00,
OEM,Newsletter,,8/2/2012 0:00,47473
NYCHA,Newsletter,,8/2/2012 0:00,44983
NYC Gov,Newsletter,0,8/2/2012 0:00,594039
NYC Digital: external newsletter,Newsletter,,8/2/2012 0:00,193
DOT,Newsletter,,8/2/2012 0:00,80831
DOE,Newsletter,,8/2/2012 0:00,370351
SBS,Linked-In,http://www.linkedin.com/company/small-business-services,8/2/2012 0:00,152
SBS,Linked-In,http://www.linkedin.com/company/workforce1,8/2/2012 0:00,619
DOHMH,Linked-In,http://www.linkedin.com/company/245926?trk=tyah,8/2/2012 0:00,2181
DOF,Linked-In,http://www.linkedin.com/company/298308?trk=tyah,8/2/2012 0:00,156
Dept of Consumer Affairs,Linked-In,http://www.linkedin.com/company/831694?trk=tyah,8/2/2012 0:00,113
LPC,Twitter,https://twitter.com/NYCLPC,8/2/2012 0:00,631
All,Linked-In,http://www.linkedin.com/company/2904?trk=tyah,8/2/2012 0:00,4565
ACS,Linked-In,http://www.linkedin.com/companies/260392/City+of+New+York%2C+Administration+for+Children%27s+Services?trk=ncsrch_hits&goback=%2Efcs_GLHD_city+of+new+york_false_*2_*2_*2_*2_*2_*2_*2_*2_*2_*2_*2_*2,8/2/2012 0:00,985
DOE,Linked-In,http://www.linkedin.com/company/nyc-department-of-education,8/2/2012 0:00,21397
DOE,Linked-In,http://www.linkedin.com/company/nyc-teaching-fellows,8/2/2012 0:00,2203
DOE,Linked-In,http://www.linkedin.com/groups?gid=1545057&home=,8/2/2012 0:00,277
MOME,iPhone App,http://itunes.apple.com/us/app/miny-discount-vendors/id372448233?mt=8,8/2/2012 0:00,350
MOME,iPhone App,http://itunes.apple.com/us/app/nyc-media-app/id433177943?mt=8,8/2/2012 0:00,2441
Mayor's Office,iPhone App,http://itunes.apple.com/us/app/nyc-city-hall/id375398827?mt=8,8/2/2012 0:00,5641
DOT,iPhone app,You The Man,8/2/2012 0:00,2713
DSNY,iPhone App,http://itunes.apple.com/us/app/stuff-ex/id445438603?ls=1&mt=8,8/2/2012 0:00,804
DSNY,iPhone App,http://itunes.apple.com/us/app/nycrecycles/id445457149?ls=1&mt=8,8/2/2012 0:00,869
DOH,iPhone app,http://itunes.apple.com/app/nyc-condom-finder-by-nyc-health/id418902795,8/2/2012 0:00,28000
311,iPhone App,http://itunes.apple.com/us/app/nyc-311/id324897619?mt=8,8/2/2012 0:00,25736
DOH,iPhone,http://itunes.apple.com/us/app/abceats/id502867547?mt=8,8/2/2012 0:00,10336
DOT,Instagram,http://web.stagram.com/n/nyc_dot,8/2/2012 0:00,
Mayor's Office,Instagram,http://web.stagram.com/n/nycmayorsoffice,8/2/2012 0:00,5995
NYCHA,Foursquare,https://foursquare.com/nycha,8/2/2012 0:00,55
NYC Gov,Foursquare (Badge Unlock),https://foursquare.com/nycgov,8/2/2012 0:00,11256
NYC Gov,Foursquare,http://foursquare.com/nycgov,8/2/2012 0:00,26102
Materials for the Arts,Foursquare,https://foursquare.com/mftanyc,8/2/2012 0:00,11
FDNY,Foursquare,https://foursquare.com/fdny,8/2/2012 0:00,430
EDC,Foursquare,https://foursquare.com/user/3045331,8/2/2012 0:00,19
DPR,Foursquare,https://foursquare.com/nycparks,8/2/2012 0:00,15469
DOT,Foursquare,http://foursquare.com/user/7474166,8/2/2012 0:00,4
DOH,Foursquare,https://foursquare.com/nychealthy,8/2/2012 0:00,0
GreeNYC,Foursquare,http://foursquare.com/birdie_nyc,8/2/2012 0:00,87
DSNY,Flickr,http://www.flickr.com/photos/86722064@N03/,8/2/2012 0:00,
HRA,Flickr,http://www.flickr.com/people/nychra/,8/2/2012 0:00,
SnowUpdate,Flickr,http://www.flickr.com/groups/1604085@N23/,8/2/2012 0:00,
Prob,Flickr,http://www.flickr.com/photos/nycprobation/,8/2/2012 0:00,
PlaNYC,Flickr,http://www.flickr.com/photos/planyc/,8/2/2012 0:00,
NYCHA,Flickr,http://www.flickr.com/photos/nychapics,8/2/2012 0:00,
NYC Digital,Flickr,http://www.flickr.com/photos/nycdigital/,8/2/2012 0:00,
Mayor's Office,Flickr,http://www.flickr.com/photos/nycmayorsoffice/,8/2/2012 0:00,
Materials for the Arts,Flickr,http://www.flickr.com/photos/materialsforthearts,8/2/2012 0:00,
LPC,Flickr,http://www.flickr.com/photos/nyclandmarks,8/2/2012 0:00,
LMEC,Flickr,http://www.flickr.com/photos/nyclatinmedia/,8/2/2012 0:00,
HHC,Flickr,http://www.flickr.com/hhcnyc,8/2/2012 0:00,
EDC,Flickr,http://www.flickr.com/nycedc,8/2/2012 0:00,
DSNY,Flickr,http://flickr.com/nycrecyclemore,8/2/2012 0:00,
DPR,Flickr,http://www.flickr.com/photos/nycparks/,8/2/2012 0:00,
DOT,Flickr,http://www.flickr.com/photos/nycstreets,8/2/2012 0:00,
DOITT,Flickr,http://www.flickr.com/photos/nyc_doitt,8/2/2012 0:00,
DOE,Flickr,http://www.flickr.com/photos/nycschools,8/2/2012 0:00,
DOB,Flickr,http://www.flickr.com/photos/nyc_buildings/,8/2/2012 0:00,
DEP,Flickr,http://www.flickr.com/photos/nycep,8/2/2012 0:00,
LMEC,Flickr,http://www.facebook.com/pages/New-York-NY/Latin-Media-and-Entertainment-Week/122259604487271,8/2/2012 0:00,342
DOITT,Tumblr,http://nycdoitt.tumblr.com/,8/2/2012 0:00,
DRIS,Facebook,http://www.facebook.com/MayorFiorelloLaGuardiaNYCRecords,8/2/2012 0:00,35
DRIS,Facebook,http://www.facebook.com/MayorJohnLindsayNYCRecords,8/2/2012 0:00,33
DRIS,Facebook,http://www.facebook.com/MayorEdKochNYCRecords,8/2/2012 0:00,45
DRIS,Facebook,http://www.facebook.com/NycDeptOfRecords,8/2/2012 0:00,22
NYPD,Facebook,https://www.facebook.com/NYPD,8/2/2012 0:00,64524
NYCCFB,Facebook,http://www.facebook.com/nycvotes,8/2/2012 0:00,174
NYC Gov,Facebook,http://www.facebook.com/nycgov,8/2/2012 0:00,28667
MOME,Facebook,http://www.facebook.com/NYCMINY,8/2/2012 0:00,2233
MOIA,Facebook,http://www.facebook.com/pages/WE-ARE-NEW-YORK/174438697072,8/2/2012 0:00,2005
MOAE,Facebook,http://www.facebook.com/pages/You-Can-Too/203525729692056,8/2/2012 0:00,116
Materials for the Arts,Facebook,https://www.facebook.com/mftanyc,8/2/2012 0:00,3098
LPC,Facebook,http://www.facebook.com/pages/NYC-Landmarks-Preservation-Commission/133261836703216,8/2/2012 0:00,236
HPD/Commission on Human Rights,Facebook,http://www.facebook.com/FairHousingNyc,8/2/2012 0:00,78
HDP,Facebook,http://www.facebook.com/pages/NYC-HPD-POE/128962093860639,8/2/2012 0:00,800
DSNY,Facebook,http://www.facebook.com/pages/NYC-Recycle-More-Waste-Less/152173854860863,8/2/2012 0:00,246
DOB,Facebook,http://www.facebook.com/NYCBuildings,8/2/2012 0:00,1215
Commission on Human Rights,Facebook,http://www.facebook.com/NYCCommissionOnHumanRights,8/2/2012 0:00,118
CCRB,Facebook,https://www.facebook.com/home.php#!/pages/NYC-Civilian-Complaint-Review-Board/152765208087880,8/2/2012 0:00,20
FDNY,Facebook,http://www.facebook.com/FDNYhome,8/2/2012 0:00,88501
NYC & Co,Facebook,http://www.facebook.com/nycgo,8/2/2012 0:00,47306
DOH,Facebook,http://www.facebook.com/NYCcondom,8/2/2012 0:00,18940
DOE,Facebook,http://www.facebook.com/NYCschools,8/2/2012 0:00,22141
OEM,Facebook,http://www.facebook.com/nycemergencymanagement,8/2/2012 0:00,14637
DPR,Facebook,http://www.facebook.com/nycparks,8/2/2012 0:00,17286
DOE,Facebook,http://www.facebook.com/fundforpublicschools,8/2/2012 0:00,8357
DOE,Facebook,http://www.facebook.com/pages/I-TEACH-NYC/11409913191,8/2/2012 0:00,7872
DOH,Facebook,http://www.facebook.com/nycquits,8/2/2012 0:00,9962
NYC Mayors Cup,Facebook,https://www.facebook.com/nycmayorscup,8/2/2012 0:00,12484
NYCService,Facebook,http://www.facebook.com/nycservice,8/2/2012 0:00,5894
DOE,Facebook,http://www.facebook.com/NYCTeachingFellows,8/2/2012 0:00,5634
FDNY,Flickr,http://www.flickr.com/groups/fdny-ems,8/2/2012 0:00,
NYC & Co,Facebook,http://www.facebook.com/nycgo.br,8/2/2012 0:00,5811
DOH,Facebook,http://www.facebook.com/EatingHealthyNYC,8/2/2012 0:00,39816
DYCD,Facebook,http://www.facebook.com/nycyouth,8/2/2012 0:00,5066
EDC,Facebook,http://www.facebook.com/AppSciNYC,8/2/2012 0:00,3956
DOT,Facebook,http://www.facebook.com/NYCDOT,8/2/2012 0:00,4220
SBS - Workforce1,Facebook,http://www.facebook.com/nycworkforce1,8/2/2012 0:00,5390
EDC,Facebook,http://www.facebook.com/NYCEDC,8/2/2012 0:00,3727
MOME,Facebook,https://www.facebook.com/NYCMedia,8/2/2012 0:00,3286
DEP,Facebook,http://www.facebook.com/nycwater,8/2/2012 0:00,2809
DOE,Facebook,http://www.facebook.com/nycgrads,8/2/2012 0:00,1820
DOH,Facebook,http://www.facebook.com/NYCKnows,8/2/2012 0:00,1822
311,Facebook,http://www.facebook.com/pages/New-York-City-311/84372567650,8/2/2012 0:00,1619
GreeNYC,Facebook,https://www.facebook.com/birdienyc,8/2/2012 0:00,1575
MOME,Facebook,http://www.facebook.com/nycmedia.jobhunt,8/2/2012 0:00,1240
NYC & Co,Facebook,http://www.facebook.com/nycgo.es,8/2/2012 0:00,2505
DOT,Facebook,http://www.facebook.com/YouTheManNYC,8/2/2012 0:00,1100
FUND,Facebook,http://www.facebook.com/mayorsfundtoadvancenyc,8/2/2012 0:00,1033
SBS,Facebook,http://www.facebook.com/NYCBusiness,8/2/2012 0:00,1261
Culture,Facebook,https://www.facebook.com/piypnyc,8/2/2012 0:00,1039
NYC & Co,Facebook,http://www.facebook.com/nycgo.it,8/2/2012 0:00,1734
NYC & Co,Facebook,http://www.facebook.com/nycgo.uk,8/2/2012 0:00,1157
NYCHA,Facebook,http://www.facebook.com/NYCHA,8/2/2012 0:00,1166
NYC & Co,Facebook,http://www.facebook.com/nycgo.ca,8/2/2012 0:00,527
NYC & Co,Facebook,http://www.facebook.com/nycgo.au,8/2/2012 0:00,572
DCA,Facebook,http://www.facebook.com/NYCDCA,8/2/2012 0:00,628
ACS,Facebook,http://www.facebook.com/FamilyConnectionsNYC,8/2/2012 0:00,500
SICB1,Facebook,https://www.facebook.com/CB1SI,8/2/2012 0:00,370
NYC & Co,Facebook,http://www.facebook.com/nycgo.fr,8/2/2012 0:00,887
NYC & Co,Facebook,http://www.facebook.com/nycgo.de,8/2/2012 0:00,599
DHS,Facebook,http://www.facebook.com/pages/New-York-NY/HOPE-2011/157690657606772,8/2/2012 0:00,305
Vets,Facebook,http://www.facebook.com/pages/NYC-Mayors-Office-of-Veterans-Affairs/128003537214726,8/2/2012 0:00,464
City Charter,Facebook,http://www.facebook.com/pages/New-York-NY/NYC-Charter-Revision-Commission/110528715643388,8/2/2012 0:00,290
DOITT,Facebook,http://www.facebook.com/pages/New-York-NY/NYC-INFORMATION-TECHNOLOGY-TELECOMMUNICATIONS/104786059565184,8/2/2012 0:00,441
CAU,Facebook,http://www.facebook.com/NYCMayorsCAU,8/2/2012 0:00,456
MOIA,Facebook,http://www.facebook.com/pages/NYC-Mayors-Office-of-Immigrant-Affairs/118622031512497,8/2/2012 0:00,455
NYC & Co,Facebook,http://www.facebook.com/nycgo.nl,8/2/2012 0:00,394
DOB: Cool Roofs,Facebook,http://www.facebook.com/coolroofs?sk=wall,8/2/2012 0:00,481
DFTA,Facebook,http://www.facebook.com/timebanksnyc,8/2/2012 0:00,318
MOPD,Facebook,http://www.facebook.com/profile.php?id=1570569347,8/2/2012 0:00,303
HRA,Facebook,http://www.facebook.com/#!/pages/New-York-NY/NYC-DADS/111504588886342,8/2/2012 0:00,366
DOT,Facebook,http://www.facebook.com/JanetteSadikKhan,8/2/2012 0:00,382
DOB: UrbanCanvas,Facebook,http://www.facebook.com/NYCurbancanvas,8/2/2012 0:00,292
MOPD,Facebook,http://www.facebook.com/pages/New-York-City-Mayors-Office-for-People-with-Disabilities/145237285504681?sk=wall,8/2/2012 0:00,395
HIA,Facebook,http://www.facebook.com/pages/New-York-City-Health-Insurance-Link/145920551598,8/2/2012 0:00,275
OCDV,Facebook,http://www.facebook.com/pages/NYC-Healthy-Relationship-Training-Academy/134637829901065,8/2/2012 0:00,332
City Store,Facebook,http://www.facebook.com/citystorenyc,8/2/2012 0:00,280
MOIA,Facebook,http://www.facebook.com/ihwnyc,8/2/2012 0:00,360
energyNYC,Facebook,http://www.facebook.com/EnergyNYC?sk=wall,8/2/2012 0:00,280
DFTA,Facebook,http://www.facebook.com/pages/NYC-Department-for-the-Aging/109028655823590,8/2/2012 0:00,228
PlaNYC,Facebook,http://www.facebook.com/pages/New-York-NY/PlaNYC/160454173971169?ref=ts,8/2/2012 0:00,234
VAC,Facebook,https://www.facebook.com/pages/NYC-Voter-Assistance-Commission/110226709012110,8/2/2012 0:00,137
ENDHT,Facebook,http://www.facebook.com/pages/NYC-Lets-End-Human-Trafficking/125730490795659?sk=wall,8/2/2012 0:00,14
DPR,Broadcastr,http://beta.broadcastr.com/Echo.html?audioId=670026-4001,8/2/2012 0:00,
HHC,Facebook,http://www.facebook.com/nychhc,8/2/2012 0:00,1241
DOT,Broadcastr,,8/2/2012 0:00,
MOME,Android,MiNY Venor app,8/2/2012 0:00,343
DOT,Android,You The Man,8/2/2012 0:00,102
DOH,Android,Condom Finder,8/2/2012 0:00,
DHS,Twitter,www.twitter.com/nycdhs,8/2/2012 0:00,431
NYC Water,Youtube,http://www.youtube.com/nycwater,7/5/2012 0:00,17
Veteran's Affairs,Youtube,http://www.youtube.com/channel/UCi6IvOszIb3hHPMUsaNKyXA,7/5/2012 0:00,0
DRIS,YouTube,http://www.youtube.com/nycdeptofrecords,7/5/2012 0:00,
TLC,Facebook,http://www.facebook.com/pages/NYC-Taxi-and-Limousine-Commission/101679939900978?v=wall,7/5/2012 0:00,786
nycgov,Google+,https://plus.google.com/u/0/b/104030911277642419611/104030911277642419611/posts/p/pub,7/5/2012 0:00,
TOTAL,TOTAL,TOTAL,7/5/2012 0:00,2324933
DOC,YouTube,http://www.youtube.com/user/OFFICIALNYCDOC,7/5/2012 0:00,0
DCA,YouTube,http://www.youtube.com/nycdca,7/5/2012 0:00,21
Child Services,Youtube,http://www.youtube.com/user/childservices,7/5/2012 0:00,7
FDNY,YouTube,http://www.youtube.com/user/yourFDNY,7/5/2012 0:00,1447
DOH,YouTube,http://www.youtube.com/NYCHealth,7/5/2012 0:00,149
NYPD,YouTube,http://www.youtube.com/nypd,7/5/2012 0:00,3070
Mayor's Office,YouTube,http://www.youtube.com/mayorbloomberg,7/5/2012 0:00,684
DOT,YouTube,http://www.youtube.com/NYCDOT,7/5/2012 0:00,331
DPR,YouTube,http://www.youtube.com/user/NYCParksDepartment,7/5/2012 0:00,260
MOME,YouTube,http://www.youtube.com/nycmedia25,7/5/2012 0:00,187
EDC,YouTube,http://www.youtube.com/NYCEDC,7/5/2012 0:00,135
DOB,YouTube,http://www.youtube.com/NYCBUILDINGS,7/5/2012 0:00,87
OEM,YouTube,http://www.youtube.com/nycoem,7/5/2012 0:00,74
DYCD,YouTube,http://www.youtube.com/dycdnyc,7/5/2012 0:00,55
DOE,YouTube,http://www.youtube.com/nycschools,7/5/2012 0:00,44
HHC,YouTube,http://www.youtube.com/HHCnyc,7/5/2012 0:00,43
NYCHA,YouTube,http://www.youtube.com/NYCHAHousing,7/5/2012 0:00,35
HRA,YouTube,http://www.youtube.com/user/HRANYC,7/5/2012 0:00,31
GreeNYC,YouTube,http://www.youtube.com/BirdieNYCity,7/5/2012 0:00,15
DOITT,YouTube,http://www.youtube.com/doittnews,7/5/2012 0:00,30
Probation,YouTube,http://www.youtube.com/NYCProbation,7/5/2012 0:00,9
LMEC,YouTube,http://www.youtube.com/user/NYCLMEW,7/5/2012 0:00,6
DOH,YouTube,http://www.youtube.com/user/NYCcondoms,7/5/2012 0:00,0
DOE,YouTube,http://www.youtube.com/thefundforps,7/5/2012 0:00,1
SimpliCity,WordPress,http://nycsimplicity.wordpress.com/,7/5/2012 0:00,
SBS,WordPress,http://workforce1.org,7/5/2012 0:00,
SBS,WordPress,http://nycworkforce1partners.wordpress.com/,7/5/2012 0:00,
MOIA,WordPress,http://ihwnyc.wordpress.com,7/5/2012 0:00,
Materials for the Arts,WordPress,http://mfta.wordpress.com/,7/5/2012 0:00,4647
LMEC,WordPress,http://lmew.wordpress.com/,7/5/2012 0:00,
HHS,WordPress,http://hsdata-nyc.org,7/5/2012 0:00,
HHS,WordPress,http://hsdatanyc.wordpress.com/,7/5/2012 0:00,
DOITT,WordPress,http://nycitt.wordpress.com/,7/5/2012 0:00,
DOITT,WordPress,http://nycitymap.wordpress.com/,7/5/2012 0:00,
311,WordPress,http://311nyc.wordpress.com/,7/5/2012 0:00,
NYCSevereWeather,WordPress,http://nycsevereweather.wordpress.com/,7/5/2012 0:00,
DOE,Vimeo,http://vimeo.com/nycschools,7/5/2012 0:00,
YMI,Twitter,http://www.twitter.com/nycyoungmen,7/5/2012 0:00,
DRIS,Twitter,https://twitter.com/NYCRecords,7/5/2012 0:00,
Vets,Twitter,http://twitter.com/NYCVeterans,7/5/2012 0:00,331
Prob,Twitter,www.twitter.com/nycprobation,7/5/2012 0:00,218
NYCGLOBAL,Twitter,www.twitter.com/nycglobal,7/5/2012 0:00,168
NYCCFB,Twitter,http://twitter.com/NYCVotes,7/5/2012 0:00,294
NYC Waterfront,Twitter,http://twitter.com/nycwaterfront,7/5/2012 0:00,250
NYC Digital,Twitter,https://twitter.com/nycgob,7/5/2012 0:00,240
MOAE,Twitter,http://twitter.com/youcantoonyc,7/5/2012 0:00,42
Materials for the Arts,Twitter,https://twitter.com/mftanyc,7/5/2012 0:00,2132
FDNY,Twitter,https://twitter.com/joinFDNY,7/5/2012 0:00,1620
DSNY,Twitter,www.twitter.com/nycrecycles,7/5/2012 0:00,68
DOHMH,Twitter,https://twitter.com/DrFarleyDOHMH,7/5/2012 0:00,388
DOF,Twitter,https://twitter.com/nycfinance,7/5/2012 0:00,883
DHS,Twitter,www.twitter.com/nycdhs,7/5/2012 0:00,418
Change by Us,Twitter,www.twitter.com/ChangebyUs_NYC,7/5/2012 0:00,1293
Mayor's Office,Twitter,http://www.twitter.com/nycmayorsoffice,7/5/2012 0:00,68051
NYC & Co,Twitter,http://twitter.com/nycgo,7/5/2012 0:00,59402
OEM,Twitter,http://twitter.com/NotifyNYC,7/5/2012 0:00,40601
311,Twitter,http://www.twitter.com/311NYC,7/5/2012 0:00,29922
NYPD,Twitter,http://twitter.com/NYPDnews,7/5/2012 0:00,36805
DPR,Twitter,http://twitter.com/NYCParks,7/5/2012 0:00,24496
DOE,Twitter,http://twitter.com/NYCSchools,7/5/2012 0:00,24145
NYCHA,Newsletter,,7/5/2012 0:00,44983
FDNY,Twitter,http://www.twitter.com/FDNY,7/5/2012 0:00,30826
DOT,Twitter,http://twitter.com/NYC_DOT,7/5/2012 0:00,16525
311,Twitter,http://www.twitter.com/NYCASP,7/5/2012 0:00,11045
NYC Digital,Twitter,http://twitter.com/nycgov,7/5/2012 0:00,27896
DOH,Twitter,http://twitter.com/nycHealthy,7/5/2012 0:00,9800
EDC,Twitter,http://twitter.com/nycedc,7/5/2012 0:00,8497
MOME,Twitter,http://www.twitter.com/nyc_media,7/5/2012 0:00,8086
NYCHA,Twitter,http://twitter.com/NYCHA,7/5/2012 0:00,4327
DOB,Twitter,http://twitter.com/nyc_buildings,7/5/2012 0:00,4304
TLC,Twitter,http://twitter.com/NYCTaxi,7/5/2012 0:00,3661
NYCService,Twitter,http://twitter.com/nycservice,7/5/2012 0:00,3560
DYCD,Twitter,http://twitter.com/nycyouth,7/5/2012 0:00,3214
PlaNYC,Twitter,http://twitter.com/PlaNYC,7/5/2012 0:00,3740
DOITT,Twitter,http://twitter.com/nycdoitt,7/5/2012 0:00,3525
DEP,Twitter,http://twitter.com/nycwater,7/5/2012 0:00,3631
SBS,Twitter,http://www.twitter.com/NYCBusinessExp,7/5/2012 0:00,2965
MOIA,Twitter,https://twitter.com/NYCimmigrants,7/5/2012 0:00,2226
HHC,Twitter,http://twitter.com/HHCnyc,7/5/2012 0:00,2963
CAU,Twitter,www.twitter.com/mayorscau,7/5/2012 0:00,2043
DOE,Twitter,http://twitter.com/iteachnyc,7/5/2012 0:00,1562
DCA,Twitter,http://twitter.com/nycdca,7/5/2012 0:00,2314
DOI,Twitter,http://twitter.com/DOINews,7/5/2012 0:00,1941
GreeNYC,Twitter,http://www.twitter.com/Birdie_NYC,7/5/2012 0:00,1720
MOME,Twitter,http://www.twitter.com/madeinny,7/5/2012 0:00,2648
SBS,Twitter,http://www.twitter.com/NYCBusSolutions,7/5/2012 0:00,1552
DFTA,Twitter,http://www.twitter.com/timebanksnyc,7/5/2012 0:00,880
City Charter,Twitter,http://twitter.com/CityCharterNYC,7/5/2012 0:00,805
DOT,Twitter,http://www.Twitter.com/YouTheManNYC,7/5/2012 0:00,935
DOE,Twitter,http://twitter.com/nyctf,7/5/2012 0:00,807
DOB: Cool Roofs,Twitter,http://twitter.com/nycCoolRoofs,7/5/2012 0:00,955
EDC,Twitter,http://twitter.com/AppSciNYC,7/5/2012 0:00,1380
NYCCFB,Twitter,http://twitter.com/NYCCFB,7/5/2012 0:00,734
MOPD,Twitter,http://twitter.com/nyc_mopd,7/5/2012 0:00,712
DOE,Twitter,http://twitter.com/TheFundforPS,7/5/2012 0:00,
DFTA,Twitter,http://twitter.com/NYCaging,7/5/2012 0:00,731
energyNYC,Twitter,http://twitter.com/energy_nyc,7/5/2012 0:00,698
NYC Digital,Twitter,http://twitter.com/nycdigital,7/5/2012 0:00,2175
HRA,Twitter,http://twitter.com/nychra,7/5/2012 0:00,707
DPR,Twitter,http://www.twitter.com/Pearl_Squirrel,7/5/2012 0:00,280
LMEC,Twitter,http://twitter.com/nyclmew,7/5/2012 0:00,391
NYC & Co,Twitter,http://twitter.com/nycgoshop,7/5/2012 0:00,370
OEM,Twitter,http://twitter.com/NYCOEM,7/5/2012 0:00,5
DOE,Twitter,http://twitter.com/alumny,7/5/2012 0:00,169
LPC,Twitter,https://twitter.com/NYCLPC,7/5/2012 0:00,595
City Store,Twitter,http://twitter.com/citystorenyc,7/5/2012 0:00,287
SBS,Twitter,https://twitter.com/NYCWorkforce1,7/5/2012 0:00,492
NYCDCAS,Twitter,http://twitter.com/NYCDCAS,7/5/2012 0:00,31
SBS,Tumblr,http://nycheighborhoods.tumblr.com,7/5/2012 0:00,
Young Mens Initiative,Tumblr,http://nycyoungmen.tumblr.com ,7/5/2012 0:00,
DOITT,Tumblr,http://nycdoitt.tumblr.com/,7/5/2012 0:00,
OEM,Tumblr,http://oempublicprivate.tumblr.com/,7/5/2012 0:00,2
TLC,Tumblr,http://nyctlc.tumblr.com/,7/5/2012 0:00,
OMB,Tumblr,http://nycarra.tumblr.com,7/5/2012 0:00,3205
OEM,Tumblr,http://nyccitizencorpscouncil.tumblr.com/,7/5/2012 0:00,22
